name category barcode brand id manufacturer image_urls base_price offer_price discount
"Ватные палочки YOKO Takeshi бамбук стакан" "Ватные палочки и диски " 6961136063304 YOKO 120772 YOKO ['https://api.bonjour-dv.ru/public_v1/products/120772/images/160e0783c1606000.jpg'] 139 139 
"Ватные палочки YOKO Takeshi Бамбук пакет" "Ватные палочки и диски " 6961136063298 YOKO 120771 YOKO ['https://api.bonjour-dv.ru/public_v1/products/120771/images/24190f868281c000.jpg'] 104 104 
"Ватные палочки YOKO Takeshi бамбук пакет" "Ватные палочки и диски " 6961136063281 YOKO 120770 YOKO ['https://api.bonjour-dv.ru/public_v1/products/120770/images/20190f86a2818000.jpg'] 60 60 
"Крем-краска для волос Фитокосметик Stylist Color Pro стойкая без аммиака тон 9.0 Натуральный блонд 115 мл" "Краски для волос" 4660205470020 Фитокосметик 120738 "Фитокосметик ООО" ['https://api.bonjour-dv.ru/public_v1/products/120738/images/28160d070301a0a000.jpg'] 179 179 
"Дезодорант спрей Fa Men Let's Game для мальчиков" Спреи 4015100713923 "Fa Men" 120662 Henkel ['https://api.bonjour-dv.ru/public_v1/products/120662/images/30381c0e070381c0e070.jpg'] 303 303 
"Туалетная бумага KAIDO Pure Soft 3-х слойная Japanese Bliss 8 рулонов" "Туалетная бумага" 4630032671815 KAIDO 120907 "KAIDO Japan" [] 376 376 
"Крем для лица и шеи Soell Hydro active ночной 100 мл" "Кремы, сыворотки" 4607099641952 Soell 120949 "Ступинский химический завод ЗАО" ['https://api.bonjour-dv.ru/public_v1/products/120949/images/6030180c06c34180c8.jpg'] 380 380 
"Маска для лица Soell Recovery start ночная 100 мл" "Маски для лица" 4607099641969 Soell 120948 "Ступинский химический завод ЗАО" ['https://api.bonjour-dv.ru/public_v1/products/120948/images/30121d0c86c381b000.jpg'] 380 380 
"Крем-сыворотка Soell Recovery start витаиммунная регенерация и лифтинг 100 мл" "Кремы, сыворотки" 4607099642249 Soell 120947 "Ступинский химический завод ЗАО" ['https://api.bonjour-dv.ru/public_v1/products/120947/images/26198ca0000000.jpg'] 396 396 
"Сыворотка-крем SOELL Bio Province 100мл Pressed Serum Energy Boost спресс. Витаимм.пит. и омолож" "Кремы, сыворотки" 4607099642232 Soell 120946 "Ступинский химический завод ЗАО" ['https://api.bonjour-dv.ru/public_v1/products/120946/images/26598c84000000.jpg'] 396 396 
"Крем-сыворотка Soell Hydro active витаиммунное увлажнение свежесть 100 мл" "Кремы, сыворотки" 4607099642225 Soell 120945 "Ступинский химический завод ЗАО" ['https://api.bonjour-dv.ru/public_v1/products/120945/images/2d37190c86000000.jpg'] 396 396 
"Сыворотка д/лица SOELL Bio Province 250мл Recovery Start ампульн.Витаиммунная регенерация и лифтинг" "Кремы, сыворотки" 4607099642218 Soell 120944 "Ступинский химический завод ЗАО" ['https://api.bonjour-dv.ru/public_v1/products/120944/images/c0e8793d9d0e8743c8c0.jpg'] 624 624 
"Сыворотка д/лица SOELL Bio Province 250мл Energy Boost ампульная Витаиммунное питание и омоложение" "Кремы, сыворотки" 4607099642201 Soell 120943 "Ступинский химический завод ЗАО" ['https://api.bonjour-dv.ru/public_v1/products/120943/images/c0e879389f0e067330c0.jpg'] 624 624 
"Сыворотка д/лица SOELL Bio Province 250мл Hydro Active ампульная Витаиммунное увлажнение и свежесть" "Кремы, сыворотки" 4607099642195 Soell 120942 "Ступинский химический завод ЗАО" ['https://api.bonjour-dv.ru/public_v1/products/120942/images/0110e073319d4ca4d22996.jpg'] 624 624 
"Патчи жид. SOELL Bio Province 50мл Recovery Start Витаиммунная регенерация и лифтинг" Патчи 4607099642188 Soell 120941 "Ступинский химический завод ЗАО" ['https://api.bonjour-dv.ru/public_v1/products/120941/images/c070389e4f2793a8e4.jpg'] 441 441 
"Патчи жид. SOELL Bio Province 50мл Energy Boost Витаиммунное питание и омоложение" Патчи 4607099642171 Soell 120940 "Ступинский химический завод ЗАО" ['https://api.bonjour-dv.ru/public_v1/products/120940/images/e070381e8f47238080.jpg'] 441 441 
"Патчи жид. SOELL Bio Province 50мл Hydro Active Витаиммунное увлажнение и свежесть" Патчи 4607099642164 Soell 120939 "Ступинский химический завод ЗАО" ['https://api.bonjour-dv.ru/public_v1/products/120939/images/e070389e4f239388c4.jpg'] 441 441 
"Гель для лица Soell Recovery start очищающий витаиммунная регенерация и лифтинг 150 мл" "Скрабы и пилинги для лица" 4607099642157 Soell 120938 "Ступинский химический завод ЗАО" ['https://api.bonjour-dv.ru/public_v1/products/120938/images/6631988e26030180c061.jpg'] 274 274 
"Гель для лица Soell Energy boost  витаиммунное питание и омоложение 150 мл" "Скрабы и пилинги для лица" 4607099642140 Soell 120937 "Ступинский химический завод ЗАО" ['https://api.bonjour-dv.ru/public_v1/products/120937/images/2010180c06030180c060.jpg'] 274 274 
"Гель для лица Soell Hydro active очищающий витаиммунное увлажнение и свежесть 150 мл" "Скрабы и пилинги для лица" 4607099642256 Soell 120936 "Ступинский химический завод ЗАО" ['https://api.bonjour-dv.ru/public_v1/products/120936/images/8611988c06030380c260.jpg'] 274 274 
"Бальзам для волос Soell Hydro active увлажнение и блеск 400 мл" "Бальзамы, кондиционеры, ополаскиватели" 4607099642508 Soell 120935 "Ступинский химический завод ЗАО" ['https://api.bonjour-dv.ru/public_v1/products/120935/images/10080c07030180c000.jpg'] 426 426 
"Бальзам для волос Soell Energy boost укрепление и рост 400 мл" "Бальзамы, кондиционеры, ополаскиватели" 4607099642522 Soell 120934 "Ступинский химический завод ЗАО" ['https://api.bonjour-dv.ru/public_v1/products/120934/images/10180c07030180c000.jpg'] 426 426 
"Прокладки гигиенические Meggi Ultra Normal гигиенические 8 шт" "Гигиенические прокладки" 4810317005119 Meggi 120931 Беларусь ['https://api.bonjour-dv.ru/public_v1/products/120931/images/c271379ace2793b000.jpg'] 110 110 
"Тампоны Meggi Normal 8 шт" Тампоны 4810317000282 Meggi 120930 Беларусь ['https://api.bonjour-dv.ru/public_v1/products/120930/images/c06c3a1a0d0703c18000.jpg'] 154 154 
"Тампоны Meggi Mini 8 шт" Тампоны 4810317000275 Meggi 120929 Беларусь ['https://api.bonjour-dv.ru/public_v1/products/120929/images/3cfc7a395d0f07638000.jpg'] 154 154 
"Мыло косметическое Juno пилинг с отшелушивающим эффектом с ягодами асаи Acai Berry 150 гр" "Туалетное мыло" 8809360840293 Juno 121035 Корея ['https://api.bonjour-dv.ru/public_v1/products/121035/images/5ead5768f4880000.jpg'] 97 97 
"Лак для волос Sujet Mega Spa мегафиксации 180 мл" "Средства для укладки" 4600171532131 Sujet 121033 "АО Сибиар" ['https://api.bonjour-dv.ru/public_v1/products/121033/images/a070381c0e070381c0a0.jpg'] 164 164 
"Мусс для волос JET Моделирование локонов с бетаином 200мл " "Средства для укладки" 4600171527359 JET 121027 "АО Сибиар" ['https://api.bonjour-dv.ru/public_v1/products/121027/images/2030180c06030180c020.jpg'] 230 230 
"Лак для волос JET Flixible Объем и стойкость 300мл" "Средства для укладки" 4600171496754 JET 121025 "АО Сибиар" ['https://api.bonjour-dv.ru/public_v1/products/121025/images/6030180c06030180c060.jpg'] 258 258 
"Мыло-скраб туалетное Juno с экстрактом корейской малины Rubus Coreanus 150 гр" "Туалетное мыло" 8809360840286 Juno 121023 Корея "['https://api.bonjour-dv.ru/public_v1/products/121023/images/89e757c9925c0000.jpg', 'https://api.bonjour-dv.ru/public_v1/products/121023/images/5a341a0d64f00000.jpg']" 97 97 
"Мусс для волос Романтика Классик  с растительными экстрактами очень сильная фиксация 200 мл" "Средства для укладки" 4600171448258 Романтика 121022 "АО Сибиар" ['https://api.bonjour-dv.ru/public_v1/products/121022/images/20180804030180c04020.jpg'] 151 151 
"Лак для волос Романтика ПроВитамин В5 очень сильной фиксации 200 мл" "Средства для укладки" 4600171443253 Романтика 121019 "АО Сибиар" ['https://api.bonjour-dv.ru/public_v1/products/121019/images/20100c04020100804030.jpg'] 131 131 
"Мусс для волос Романтика ПроВитамин В5 очень сильной фиксации 200 мл" "Средства для укладки" 4600171447251 Романтика 121018 "АО Сибиар" ['https://api.bonjour-dv.ru/public_v1/products/121018/images/20100c06020100806030.jpg'] 151 151 
"Прокладки гигиенические Милана Soft super ночные ультратонкие мягкая поверхность  10шт" "Гигиенические прокладки" 4640021170113 Милана 121004 Россия ['https://api.bonjour-dv.ru/public_v1/products/121004/images/78311a0d868341a000.jpg'] 117 117 
"Прокладки гигиенические Милана Soft super ультратонкие  мягкая поверхность  10 шт" "Гигиенические прокладки" 4640021170106 Милана 121003 Россия ['https://api.bonjour-dv.ru/public_v1/products/121003/images/0102c7753a1d0e8743c180.jpg'] 109 109 
"Прокладки ежедневные Милана Ultra deo soft ультратонкие весенние цветы 20 шт" "Ежедневные прокладки" 4640021170328 Милана 121002 Россия "['https://api.bonjour-dv.ru/public_v1/products/121002/images/7020100804830180d060.jpg', 'https://api.bonjour-dv.ru/public_v1/products/121002/images/6030180e050281c0e070.jpg']" 79 79 
"Прокладки ежедневные Милана Clasic soft deo классические весенние цветы 20 шт" "Ежедневные прокладки" 4640021170236 Милана 121001 Россия ['https://api.bonjour-dv.ru/public_v1/products/121001/images/107834190d868341d060.jpg'] 71 71 
"Прокладки ежедневные Meggi Panty 20 шт" "Ежедневные прокладки" 4810317000053 Meggi 120972 Беларусь ['https://api.bonjour-dv.ru/public_v1/products/120972/images/180c07038180c000.jpg'] 81 81 
"Прокладки ежедневные Meggi Panty эффект мягкого хлопка 30 шт" "Ежедневные прокладки" 4810317000107 Meggi 120971 Беларусь ['https://api.bonjour-dv.ru/public_v1/products/120971/images/c860341c0e068381b0f8.jpg'] 110 110 
"Шампунь для волос Soell Recovery start защита цвета и восстановление 400 мл" "Шампуни для волос" 4607099642034 Soell 120960 "Ступинский химический завод ЗАО" ['https://api.bonjour-dv.ru/public_v1/products/120960/images/2010180c05030180c000.jpg'] 426 426 
"Шампунь для волос Soell Hydro active увлажнение и блеск 400 мл" "Шампуни для волос" 4607099642010 Soell 120959 "Ступинский химический завод ЗАО" ['https://api.bonjour-dv.ru/public_v1/products/120959/images/2010180e07030180c000.jpg'] 426 426 
"Шампунь для волос Soell Energy boost укрепление и рост 400 мл" "Шампуни для волос" 4607099642027 Soell 120958 "Ступинский химический завод ЗАО" ['https://api.bonjour-dv.ru/public_v1/products/120958/images/2010180e05038180c000.jpg'] 426 426 
"Маска для волос Soell Recovery start защита цвета и восстановление 200 мл" "Маски для волос" 4607099642065 Soell 120957 "Ступинский химический завод ЗАО" ['https://api.bonjour-dv.ru/public_v1/products/120957/images/361a8d0601c00000.jpg'] 456 456 
"Маска для волос Soell Hydro active увлажнение и блеск 200 мл" "Маски для волос" 4607099642041 Soell 120956 "Ступинский химический завод ЗАО" ['https://api.bonjour-dv.ru/public_v1/products/120956/images/321a8d4683c00000.jpg'] 456 456 
"Бритвенный станок DORCO Одноразовый 2 лезвия 1 шт " "Станки, кассеты" 8801038562445 DORCO 121274 DORCO ['https://api.bonjour-dv.ru/public_v1/products/121274/images/603a080c0603010180c0.jpg'] 22 22 
"Бальзам для губ Belor Design Bad doll тинт аромат ежевики 7 гр" "Бальзамы для губ" 4810156050257 "Belor Design" 121267 Беларусь ['https://api.bonjour-dv.ru/public_v1/products/121267/images/6030180c060301c0e070.jpg'] 290 290 
"Тоник для лица Я самая Eco Balance освежающий 400 мл" "Молочко, тоники, лосьоны" 4600999049583 "Я самая" 121247 "Коттон Клаб" ['https://api.bonjour-dv.ru/public_v1/products/121247/images/10080c070301c0c000.jpg'] 174 174 
"Тоник для лица Я самая бустер гиалуроновый 400 мл" "Молочко, тоники, лосьоны" 4600999049576 "Я самая" 121246 "Коттон Клаб" ['https://api.bonjour-dv.ru/public_v1/products/121246/images/10080c060301c00000.jpg'] 174 174 
"Крем для лица Я самая питательный 50 мл" "Кремы, сыворотки" 4600999049620 "Я самая" 121245 "Коттон Клаб" ['https://api.bonjour-dv.ru/public_v1/products/121245/images/32190e8743818000.jpg'] 137 137 
"Крем для лица Я самая омолаживающий 50 мл" "Кремы, сыворотки" 4600999049613 "Я самая" 121244 "Коттон Клаб" ['https://api.bonjour-dv.ru/public_v1/products/121244/images/243a1b0e8643000000.jpg'] 137 137 
"Крем для лица Я самая Hydra therapy увлажняющий 50 мл" "Кремы, сыворотки" 4600999049606 "Я самая" 121243 "Коттон Клаб" ['https://api.bonjour-dv.ru/public_v1/products/121243/images/d0783c190d870321a0e0.jpg'] 137 137 
"Миц. вода Я САМАЯ Гиалуроновая 600мл 1/8" "Мицеллярная вода" 4600999049521 "Я самая" 121242 "Коттон Клаб" ['https://api.bonjour-dv.ru/public_v1/products/121242/images/180c0e07030180e000.jpg'] 224 224 
"Миц. вода Я САМАЯ розовая 600мл 1/8" "Мицеллярная вода" 4600999049514 "Я самая" 121241 "Коттон Клаб" ['https://api.bonjour-dv.ru/public_v1/products/121241/images/2010180c06030180c000.jpg'] 224 224 
"Детокс-гель для умывания Я самая для нормальной и комбинированной кожи 150 мл" "Гели, пенки для умывания" 4600999049538 "Я самая" 121240 "Коттон Клаб" ['https://api.bonjour-dv.ru/public_v1/products/121240/images/70381804020180c060.jpg'] 153 153 
"Молочко для тела Я самая Увлажнение и смягчение с маслом макадамии 200 мл" "Кремы и лосьоны для тела" 4600999049866 "Я самая" 121157 "Коттон Клаб" ['https://api.bonjour-dv.ru/public_v1/products/121157/images/f070341804030180c060.jpg'] 194 194 
"Гель для лица Я самая Алоэ Освежающий Интенсивное увлажнение  200 мл" "Молочко, тоники, лосьоны" 4600999049552 "Я самая" 121156 "Коттон Клаб" ['https://api.bonjour-dv.ru/public_v1/products/121156/images/f070380804030180c060.jpg'] 194 194 
"Пена д/ванн СОЛНЦЕ и ЛУНА мерцающая 250мл,флакон/дозатор 1/12" "Соли и пены для ванны" 4600999047800 "Солнце и Луна" 121154 "Коттон Клаб" ['https://api.bonjour-dv.ru/public_v1/products/121154/images/3018080c0e070381e0d0.jpg'] 188 188 
"Крем для лица Himalaya Herbals Экстра Питательный Олива 50 мл" "Кремы, сыворотки" 6291107220260 "Himalaya Herbals" 121152 HIMALAYA ['https://api.bonjour-dv.ru/public_v1/products/121152/images/f858b1988d0643c000.jpg'] 183 183 
"Скраб д/лица Himalaya Детокс активированный уголь и зеленый чай 75мл 1*48" "Скрабы и пилинги для лица" 6291107221793  121151 CHIRTON ['https://api.bonjour-dv.ru/public_v1/products/121151/images/6030180c060301c0c060.jpg'] 310 310 
"Мыло туалетное Fax Крем & Кокосовое молочко 5 х 70 гр" "Туалетное мыло" 8690506517090 Fax 121139 "Evyap Sabun" ['https://api.bonjour-dv.ru/public_v1/products/121139/images/68331a0d06000000.jpg'] 234 188 20
"Мыло туалетное Duru банное хвойное для чувствительной кожи 150 гр" "Туалетное мыло" 8690506517656 Duru 121138 "Evyap Sabun" ['https://api.bonjour-dv.ru/public_v1/products/121138/images/01029c54bad96c162b0582.jpg'] 103 103 
"Прокладки ежедневные Hummings U-liner long 20 шт" "Ежедневные прокладки" 8809184257222 Hummings 121113 Китай ['https://api.bonjour-dv.ru/public_v1/products/121113/images/b2743599cf86c38800.jpg'] 161 161 
"Прокладки гигиенические Hummings Normal 16 шт" "Гигиенические прокладки" 8809184257093 Hummings 121112 Китай ['https://api.bonjour-dv.ru/public_v1/products/121112/images/74b5586f27600000.jpg'] 262 262 
"Вазелин косметический Lux Visage" "Бальзамы для губ" 4811329036603 "Lux Visage" 121287 Luxvisage ['https://api.bonjour-dv.ru/public_v1/products/121287/images/30180c06030180c000.jpg'] 244 196 20
"Крем для лица Фитокосметик алоэ и сельдерей увлажняющий 100 мл" "Кремы, сыворотки" 4610117622680 Фитокосметик 121982 "Фитокосметик ООО" ['https://api.bonjour-dv.ru/public_v1/products/121982/images/0180215c3f1e8f8703e0e0.jpg'] 104 104 
"Маска для волос Фитокосметик Super food масло манго и лайм сияние и блеск 100 мл" "Маски для волос" 4610117622550 Фитокосметик 121981 "Фитокосметик ООО" ['https://api.bonjour-dv.ru/public_v1/products/121981/images/010080181f3d0fc703c0e0.jpg'] 104 104 
"Маска для волос Фитокосметик Super food авокадо и миндаль объем и сила 100 мл" "Маски для волос" 4610117622543 Фитокосметик 121980 "Фитокосметик ООО" ['https://api.bonjour-dv.ru/public_v1/products/121980/images/01a0904c0f0d0e8703e1f0.jpg'] 104 104 
"Маска для волос Фитокосметик Super food кокос и какао интенсивное восстановление 100 мл" "Маски для волос" 4610117622536 Фитокосметик 121979 "Фитокосметик ООО" ['https://api.bonjour-dv.ru/public_v1/products/121979/images/010090181c1b0d0703a260.jpg'] 104 104 
"Маска для волос Фитокосметик Super food масло льна и шафран укрепляющая 100 мл" "Маски для волос" 4610117622529 Фитокосметик 121978 "Фитокосметик ООО" ['https://api.bonjour-dv.ru/public_v1/products/121978/images/01b0c8cc0b0d0e0783e0b0.jpg'] 104 104 
"Маска для волос Фитокосметик Super food алоэ и розмарин глубокое увлажнение 100 мл" "Маски для волос" 4610117622512 Фитокосметик 121977 "Фитокосметик ООО" ['https://api.bonjour-dv.ru/public_v1/products/121977/images/01e0f060260706c703c1e0.jpg'] 104 104 
"Маска для волос Фитокосметик Super food масло арганы и макадамия активное питание 100 мл" "Маски для волос" 4610117622574 Фитокосметик 121976 "Фитокосметик ООО" ['https://api.bonjour-dv.ru/public_v1/products/121976/images/0190c88c0e0d0e8703e170.jpg'] 104 104 
"Тампоны Meggi Super+ 16 шт" Тампоны 4810317004211 Meggi 121972 Беларусь ['https://api.bonjour-dv.ru/public_v1/products/121972/images/018cd44338988d80000000.jpg'] 364 364 
"Тампоны Meggi Normal 16 шт" Тампоны 4810317004198 Meggi 121971 Беларусь ['https://api.bonjour-dv.ru/public_v1/products/121971/images/0100e066371a8e0793f900.jpg'] 285 285 
"Тампоны Meggi Super 16 шт" Тампоны 4810317004204 Meggi 121970 Беларусь ['https://api.bonjour-dv.ru/public_v1/products/121970/images/61329b0d80000002.jpg'] 285 285 
"Салфетки влажные Я САМАЯ 120шт Освежающие крышка 1/12" "Влажные салфетки" 4600999042393 "Я самая" 121812 "Коттон Клаб" ['https://api.bonjour-dv.ru/public_v1/products/121812/images/f07c381e0d068341c0d8.jpg'] 214 214 
"Мыло жидкое Grass хозяйственное с маслом кедра 1 л" "Жидкое мыло" 4630097260252 Grass 121670 "ООО ТД Грасс Донецк" ['https://api.bonjour-dv.ru/public_v1/products/121670/images/20503c0e0582c100e070.jpg'] 146 146 
"Крем-мыло жидкое Grass Гуава 1л" "Жидкое мыло" 4630037511420 Grass 121669 "ООО ТД Грасс Донецк" ['https://api.bonjour-dv.ru/public_v1/products/121669/images/6010180e06830160a070.jpg'] 201 201 
"Шампунь и бальзам-опол. CLEAR 610 мл 2в1 Актив Спорт кол.муж." "Шампуни для волос" 8720182994189 Clear 121639 "Юнилевер Русь ООО" ['https://api.bonjour-dv.ru/public_v1/products/121639/images/2030380a04020100c060.jpg'] 855 684 20
"Шампунь CLEAR 610 мл Против выпадения волос кол." "Шампуни для волос" 8720182994158 Clear 121638 "Юнилевер Русь ООО" ['https://api.bonjour-dv.ru/public_v1/products/121638/images/2070291c8f0703c0e050.jpg'] 770 770 
"Прокладки гигиенические Милана Normal dry deo классические ромашка 10 шт" "Гигиенические прокладки" 4640021170397 Милана 121418 Россия ['https://api.bonjour-dv.ru/public_v1/products/121418/images/78aa6532998cc76391e0.jpg'] 103 103 
"Прокладки гигиенические Милана классические супер драй+гель 10 шт" "Гигиенические прокладки" 4640021170069 Милана 121417 Россия ['https://api.bonjour-dv.ru/public_v1/products/121417/images/7625d5c8c4780000.jpg'] 108 108 
"Прокладки ежедневные Милана Ultra soft эконом 40 шт" "Гигиенические прокладки" 4640021170274 Милана 121406 Россия ['https://api.bonjour-dv.ru/public_v1/products/121406/images/e078341c0e8743c1e060.jpg'] 143 143 
"Лак для волос Феникс Юнайтид Hydro complex сильная фиксация  265 мл" "Средства для укладки" 4620029240186 "Феникс Юнайтид" 121399 "Феникс Юнайтид ООО" ['https://api.bonjour-dv.ru/public_v1/products/121399/images/6030180c06030180c000.jpg'] 159 159 
"Лак для волос Феникс Юнайтид экстрасильная фиксация 265 мл" "Средства для укладки" 4620029240148 "Феникс Юнайтид" 121397 "Феникс Юнайтид ООО" ['https://api.bonjour-dv.ru/public_v1/products/121397/images/6030180c06030180c020.jpg'] 159 159 
"Патчи гидрогелевые Фитокосметик Super food алоэ вера и зеленый чай увлажняющие 17 гр" Патчи 4610117622703 Фитокосметик 122006 "Фитокосметик ООО" ['https://api.bonjour-dv.ru/public_v1/products/122006/images/60682c328d0543918aa4.jpg'] 137 137 
"Патчи гидрогелевые Фитокосметик Super food алоэ и морской коллаген омолаживающие 17 гр" Патчи 4610117622802 Фитокосметик 122005 "Фитокосметик ООО" ['https://api.bonjour-dv.ru/public_v1/products/122005/images/606833328d45429188e4.jpg'] 137 137 
"Патчи гидрогелевые Фитокосметик Super food киви и авокадо для сияния кожи 7 гр" Патчи 4610117622789 Фитокосметик 122004 "Фитокосметик ООО" ['https://api.bonjour-dv.ru/public_v1/products/122004/images/d8783c3f0f87c3c140a8.jpg'] 59 59 
"Патчи гидрогелевые Фитокосметик Super food кокосовая вода и манго омолаживающие 7 гр" Патчи 4610117622765 Фитокосметик 122003 "Фитокосметик ООО" ['https://api.bonjour-dv.ru/public_v1/products/122003/images/d87c3c3f0b87c3c140b0.jpg'] 59 59 
"Патчи гидрогелевые Фитокосметик Super food алоэ вера и зеленый чай увлажняющие 7 гр" Патчи 4610117622741 Фитокосметик 122002 "Фитокосметик ООО" ['https://api.bonjour-dv.ru/public_v1/products/122002/images/d86c3c3d0a06c34152a0.jpg'] 59 59 
"Патчи гидрогелевые Фитокосметик Super food морские водоросли и зеленый кофе лифтинг-эффект 7 гр" Патчи 4610117622727 Фитокосметик 122001 "Фитокосметик ООО" ['https://api.bonjour-dv.ru/public_v1/products/122001/images/d86c3c3d0a86c34150a0.jpg'] 59 59 
"Маска для лица Фитокосметик Super food кокос и маракуйя увлажняющая 38 гр" "Маски для лица" 4610117622840 Фитокосметик 122000 "Фитокосметик ООО" ['https://api.bonjour-dv.ru/public_v1/products/122000/images/01ccc2783d1b8da68371c8.jpg'] 124 124 
"Маска для лица Фитокосметик Super food банан и манго питательная 38 гр" "Маски для лица" 4610117622826 Фитокосметик 121999 "Фитокосметик ООО" ['https://api.bonjour-dv.ru/public_v1/products/121999/images/01ccf2703d1b8dc68351ac.jpg'] 124 124 
"Маска для лица Фитокосметик Super food грейпфрут и красный апельсин 38 гр" "Маски для лица" 4610117622864 Фитокосметик 121998 "Фитокосметик ООО" ['https://api.bonjour-dv.ru/public_v1/products/121998/images/01c4f0783d1b8dc6cb51e8.jpg'] 124 124 
"Маска для лица Фитокосметик Super food клубника и черника увлажняющая 25 мл" "Маски для лица" 4610117622895 Фитокосметик 121997 "Фитокосметик ООО" ['https://api.bonjour-dv.ru/public_v1/products/121997/images/01ccd0703b1f8dc6c371dc.jpg'] 94 94 
"Маска для лица Фитокосметик Super food годжи и киви омолаживающая 25 мл" "Маски для лица" 4610117622888 Фитокосметик 121996 "Фитокосметик ООО" ['https://api.bonjour-dv.ru/public_v1/products/121996/images/01c8f0723b1f8dc68371f8.jpg'] 94 94 
"Маска для лица Фитокосметик Super food морковь и шпинат омолаживающая 25 мл" "Маски для лица" 4610117622925 Фитокосметик 121995 "Фитокосметик ООО" ['https://api.bonjour-dv.ru/public_v1/products/121995/images/01c8d8703f1f8dc7e379f8.jpg'] 94 94 
"Скраб для тела Фитокосметик Super food манго и папайа обновляющий 100 мл" "Скрабы, пилинги для тела" 4610117625766 Фитокосметик 121994 "Фитокосметик ООО" ['https://api.bonjour-dv.ru/public_v1/products/121994/images/f06933994ea713e000.jpg'] 104 104 
"Скраб для тела Фитокосметик Super food зеленый кофе и шпинат для похудения 100 мл" "Скрабы, пилинги для тела" 4610117625759 Фитокосметик 121993 "Фитокосметик ООО" ['https://api.bonjour-dv.ru/public_v1/products/121993/images/f06c3398cee7d3c000.jpg'] 104 104 
"Скраб для тела Фитокосметик Super food кокос и матча подтягивающий 100 мл" "Скрабы, пилинги для тела" 4610117625742 Фитокосметик 121992 "Фитокосметик ООО" ['https://api.bonjour-dv.ru/public_v1/products/121992/images/f06b33994cc793c000.jpg'] 104 104 
"Скраб для тела Фитокосметик Super food годжи и киноа омолаживающий 100 мл" "Скрабы, пилинги для тела" 4610117625735 Фитокосметик 121991 "Фитокосметик ООО" ['https://api.bonjour-dv.ru/public_v1/products/121991/images/f06e33990c8713c000.jpg'] 104 104 
"Гель-скраб для тела Фитокосметик Super food лшаминария и спирулина антицеллюлитный 100 мл" "Скрабы, пилинги для тела" 4610117625728 Фитокосметик 121990 "Фитокосметик ООО" ['https://api.bonjour-dv.ru/public_v1/products/121990/images/f06e3399cce7d3e000.jpg'] 104 104 
"Скраб для тела Фитокосметик Super food асаи и чиа тонизирующий 100 мл" "Скрабы, пилинги для тела" 4610117625711 Фитокосметик 121989 "Фитокосметик ООО" ['https://api.bonjour-dv.ru/public_v1/products/121989/images/f06a33994cc7d3c000.jpg'] 104 104 
"Крем для тела Фитокосметик Super food авокадо и макадамия увлажнение и питание 100 мл" "Кремы и лосьоны для тела" 4610117622567 Фитокосметик 121988 "Фитокосметик ООО" ['https://api.bonjour-dv.ru/public_v1/products/121988/images/01e0e64e33d1aca643a9f0.jpg'] 104 104 
"Скраб для лица Фитокосметик Super food кокос и годжи омолаживающий 100 мл" "Скрабы и пилинги для лица" 4610117625773 Фитокосметик 121987 "Фитокосметик ООО" ['https://api.bonjour-dv.ru/public_v1/products/121987/images/f06e33990c8713c000.jpg'] 104 104 
"Туалетная бумага Zewa Плюс 2-х слойная Белая 8 рулонов" "Туалетная бумага" 7322541891934 Zewa 122414 "SCA Hygiene Products Russia" ['https://api.bonjour-dv.ru/public_v1/products/122414/images/6436994e40000000.jpg'] 303 243 20
"Гель для душа Palmolive интенсивное увлажнение олива 450 мл" "Гели для душа" 8718951526945 Palmolive 122412 "Колгейт-Палмолив АО" ['https://api.bonjour-dv.ru/public_v1/products/122412/images/30180c06020180a000.jpg'] 476 476 
"Мыло туалетное Duru Пробуждающее  Розовый грейпфрут 4х80 гр" "Туалетное мыло" 8690506517816 Duru 122406 "Evyap Sabun" ['https://api.bonjour-dv.ru/public_v1/products/122406/images/3c1c0a0547c00000.jpg'] 310 310 
"Шампунь для волос Garnier укрепляющий для ослабленных волос 700 мл" "Шампуни для волос" 3600542427456 Garnier 122397 "Л`Ореаль АО" ['https://api.bonjour-dv.ru/public_v1/products/122397/images/60301c0c060381c0c060.jpg'] 713 535 25
"Шампунь для волос Garnier SOS восстановление 700 мл" "Шампуни для волос" 3600542427449 Garnier 122395 "Л`Ореаль АО" ['https://api.bonjour-dv.ru/public_v1/products/122395/images/6030180c06038140c070.jpg'] 713 535 25
"Мочалка для душа Shower Towel Dreams 28*90 см " "Мочалки, губки для тела" 8802569100113 "Shower Towel" 122339 Корея ['https://api.bonjour-dv.ru/public_v1/products/122339/images/0198ec743c1e0f068341c0.jpg'] 213 213 
"Ополаскиватель для полости рта Modum SILVER DENT семейный 500 мл" Ополаскиватели 4811230017388 Modum 122326 Беларусь ['https://api.bonjour-dv.ru/public_v1/products/122326/images/30181c0e070381c0e070.jpg'] 210 210 
"Зубная паста Modum комплексная защита 100 гр" "Зубные пасты" 4811230015841 Modum 122325 Беларусь ['https://api.bonjour-dv.ru/public_v1/products/122325/images/1e162ba0000000.jpg'] 126 126 
"Зубная паста Modum КЛАССИКА фтородент 150 гр" "Зубные пасты" 4811230021705 Modum 122321 Беларусь ['https://api.bonjour-dv.ru/public_v1/products/122321/images/100c06030180c06000.jpg'] 150 150 
